agents,baseline_method,baseline_ratio,baseline_success,better_vs_ltm,candidate_id,component,contender_method,delta_ratio_vs_ltm,equal_vs_ltm,ltm_iteration_budget,map,repair5g2_selected_source_method,repair5g3_synthetic_source_method,scen,seed,success,sum_of_loss_ratio,time_budget_sec,worse_vs_ltm
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,3.0,False
50,lacam_star_ltm,1.08561286281,True,False,always_additive_defer,control,always_additive_defer,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_disable,control,laur_disable,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0.006055543960000076,False,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09166840677,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0.009605345580000035,False,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.0037586134900000623,False,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.0037586134900000623,False,2,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,2,warehouse-10-20-10-2-1,repair5g_dual_c_equiv_c100_b100_w075_d100,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.0,True,2,warehouse-10-20-10-2-1,repair5g_dual_c_equiv_c100_b100_w075_d095,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.0037586134900000623,False,2,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,0.009605345580000035,False,2,warehouse-10-20-10-2-1,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,0.006055543960000076,False,2,warehouse-10-20-10-2-1,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09166840677,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,always_additive_defer,control,always_additive_defer,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_disable,control,laur_disable,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0.009605345580000035,False,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0.009605345580000035,False,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.009605345580000035,False,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.009605345580000035,False,4,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,4,warehouse-10-20-10-2-1,repair5g_dual_c_equiv_c100_b100_w075_d100,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.0,True,4,warehouse-10-20-10-2-1,repair5g_dual_c_equiv_c100_b100_w075_d095,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.009605345580000035,False,4,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,0.009605345580000035,False,4,warehouse-10-20-10-2-1,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,0.009605345580000035,False,4,warehouse-10-20-10-2-1,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,always_additive_defer,control,always_additive_defer,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_disable,control,laur_disable,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0.006055543960000076,False,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09166840677,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0.009605345580000035,False,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.0037586134900000623,False,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.0037586134900000623,False,8,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,8,warehouse-10-20-10-2-1,repair5g_dual_c_equiv_c100_b100_w075_d100,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.0,True,8,warehouse-10-20-10-2-1,repair5g_dual_c_equiv_c100_b100_w075_d095,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.0037586134900000623,False,8,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,0.009605345580000035,False,8,warehouse-10-20-10-2-1,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,0.006055543960000076,False,8,warehouse-10-20-10-2-1,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09166840677,5.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,8,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,5.0,False
50,lacam_star_ltm,1.08561286281,True,False,always_additive_defer,control,always_additive_defer,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_disable,control,laur_disable,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0.006055543960000076,False,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09166840677,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0.009605345580000035,False,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.0037586134900000623,False,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.0037586134900000623,False,2,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,2,warehouse-10-20-10-2-1,repair5g_dual_c_equiv_c100_b100_w075_d100,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.0,True,2,warehouse-10-20-10-2-1,repair5g_dual_c_equiv_c100_b100_w075_d095,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.0037586134900000623,False,2,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,0.0037586134900000623,False,2,warehouse-10-20-10-2-1,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,warehouse-10-20-10-2-1-random-143.scen,143,True,1.0893714763,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,0.006055543960000076,False,2,warehouse-10-20-10-2-1,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09166840677,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,2,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,always_additive_defer,control,always_additive_defer,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_disable,control,laur_disable,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08561286281,10.0,False
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0.00041762371999998216,False,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08603048653,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0.009605345580000035,False,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.09521820839,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.00334098977000008,False,4,warehouse-10-20-10-2-1,,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08895385258,10.0,True
50,lacam_star_ltm,1.08561286281,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.00334098977000008,False,4,warehouse-10-20-10-2-1,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,warehouse-10-20-10-2-1-random-143.scen,143,True,1.08895385258,10.0,True
